,ID,Gormiti_Type,Nature,Deadly,Growth_rate,Attack,Strength,Ray,Ability,Against_Fire,Against_Meka,Against_Lava,Against_Wind,Against_Rock,Gormiti_Land
2184,0fe81dd3-c00c-4aba-8b2f-6437be12d1c6,Wind,Good,Yes,Slow,No,43.0,Alpha,stalagmites,0.36062595294541755,-1.7427982560911426,-0.3638475394717555,-1.037991554465005,-0.7194508099150915,Windland
2185,aeccdc40-8bda-401d-99e4-ff1664024d53,Fire,Good,No,Slow,No,47.0,Beta,glacial power,0.599796571288582,-2.8235343801230215,-0.683937101382366,-0.4216591920798254,-0.21947236458318187,Iceland
2186,31fa71da-b044-4b01-89ff-fad183258936,Rock,Good,Yes,Slow,Yes,41.0,Alpha,Meka energy,-0.0308612231680625,-1.1998678657491952,-0.38633895597540135,-0.7286622001439975,-1.4505688269001882,Rockland
2187,e729a1a8-2db7-4280-8c17-ca13125fcd38,Lava,Good,No,Fast,No,54.0,Beta,Magical light power,1.6907546105299303,-1.1351881277189089,1.1142402318070412,-0.7005801376766478,-3.325230975774762,Windland
2188,b999f96d-02be-485e-aea6-2e094d558b08,Aoki,Good,No,Medium,No,55.0,Gamma,Magical light power,-0.9630598773822217,0.1125191962568497,-3.1436129831772415,0.1512676762884222,-0.9308185372353817,Iceland
2189,059d0f3f-6d24-41a6-998f-dd846860abca,Rock,Evil,Yes,Medium,No,61.0,Beta,Burning energy,0.05129820916701733,0.4898924144931813,-4.085860743362675,-2.5152573203571422,-0.46111052370369954,Iceland
2190,38781485-34ea-47ef-aaa4-b64a7b2ae900,Wind,Evil,No,Medium,Yes,44.0,Beta,glacial power,-0.5952413301768177,0.01954263247888277,-0.6515110037751816,-3.3925892527147927,0.3375036790938595,Rockland
2191,7b1611c6-3e83-4d86-a9af-58c985d85851,Aoki,Evil,No,Fast,Yes,67.0,Beta,Burning energy,2.796007104047754,-1.7406690704084529,1.6885136977431352,-0.009328262162892953,-1.6847757829200143,Rockland
2192,5cd99f6c-23c4-4c4f-b060-c6f009640096,Fearsome Darkens,Evil,Yes,Fast,No,50.0,Alpha,Magical light power,1.330537744713258,1.47316340698523,-3.1214187029264555,3.304730230574917,-3.215079699806829,Iceland
2193,9095cdda-e942-48d1-8df2-d05a89dc03cd,Sea,Evil,Yes,Slow,Yes,66.0,Gamma,Meka energy,1.3919554196621395,-2.1547774389010477,-0.5729108022081377,-1.8925298891786053,1.2297269938708495,Windland
2194,5d7fb847-8ee9-4d58-9257-8b5fe1d3b48a,Wind,Good,No,Medium,No,43.0,Omega,Dark bullets,3.8906408266413646,-1.3341864312738538,1.5172009558653061,-2.8656850669610927,-1.437843032569099,Windland
2195,e728e659-5496-4f2c-8a7b-8836f3c33d31,Sea,Good,Yes,Slow,No,52.0,Omega,Burning energy,0.33897885986987686,-0.6944862931766309,0.015380935009962293,-0.27868222571781953,1.9960237524959825,Iceland
2196,aa882dce-3306-43f4-8569-57848a1f7b7a,Ice,Good,Yes,Slow,No,38.0,Gamma,glacial power,0.1158276178472345,0.462318176932226,-1.755373592533834,2.691268571926887,-1.6443626519005188,Iceland
2197,1af9b70e-9668-41c2-b16e-0cd299641d53,Sea,Good,Yes,Fast,No,36.0,Beta,Meka energy,0.2146881660598855,1.1847021461775031,-2.6705550922948897,3.1298561676642227,-1.9996885824564772,Iceland
2198,69865b26-7d9a-41ea-9318-f68d490eaa8b,Wind,Good,Yes,Slow,No,64.0,Alpha,Meka energy,0.6545517518053439,-0.698020031323656,0.4486190737624166,-2.2803821331846033,0.7073382242119095,Windland
2199,c71b33ca-ea0f-4da6-81c6-cf47fce7721b,Fire,Good,Yes,Medium,Yes,61.0,Alpha,Magical light power,0.6454724992646412,-1.205500322366363,0.3558692292088639,-1.3398702715081952,0.18840491188157182,Windland
2200,7b983adb-88c9-4642-94d0-2f7894966048,Fearsome Darkens,Good,No,Medium,Yes,60.0,Omega,stalagmites,1.7080861676369645,1.006676978436467,-1.421357911047047,1.471540937125243,-2.2535763895830874,Iceland
2201,0e29d7cc-2ffc-4aea-aff4-10b23f6a28c5,Aoki,Good,No,Fast,No,36.0,Omega,Meka energy,0.3059402098767522,-1.376256127335138,1.1893740244339548,0.7581851599112666,-1.3276944693562598,Windland
2202,3669545d-91a3-4ab6-ac1a-d216b0a8570e,Ice,Evil,No,Fast,No,40.0,Gamma,Burning energy,-0.460209847364636,-2.1328810865373553,-0.4099829219605565,1.0834566925819549,-1.592650861286029,Rockland
2203,63e949bd-01c0-4638-be85-49374235a9a4,Lava,Evil,Yes,Medium,No,60.0,Alpha,whirlwind,-0.4679575381411296,-1.3185446945339525,-1.1067336089895043,2.7218809208971675,-1.7543717062415383,Iceland
2204,8cd0440c-da23-4bb9-a401-91c1be061cde,Fire,Evil,Yes,Slow,Yes,43.0,Alpha,stalagmites,1.12451062468151,-0.2843900377586219,2.218284151744575,-0.6700008336119188,-1.9003477945551577,Windland
2205,8ec4e512-406e-4946-be9a-103b7b63b142,Rock,Good,No,Slow,Yes,67.0,Gamma,Dark bullets,1.757529815648848,0.5286625364451571,-2.1281317825390462,-0.9919550729019214,1.9607224195579047,Fireland
2206,25d103af-4ff8-49b1-99bf-0e573a9c14cf,Ice,Good,Yes,Slow,No,40.0,Gamma,stalagmites,-0.794979081720878,-0.01591969455291642,-4.502317343490295,-1.0184295238349206,-0.8511501573458252,Iceland
2207,c2fd93d9-4290-4230-957a-1996ffc62b0b,Wind,Evil,Yes,Medium,Yes,55.0,Alpha,Dark bullets,-1.8335605017306178,-0.651731523055677,-1.9137653647288684,0.1967417253539725,-1.6498873620841843,Rockland
2208,1682ae9d-dafa-4722-82d5-b6fc0540b530,Lava,Evil,No,Fast,Yes,54.0,Alpha,Dark bullets,-2.4865142678984213,-0.9471640593757626,-1.9002522538955866,-0.4191854276681978,-0.9324899376843091,Rockland
2209,d85c536b-157d-4eef-a373-5be0c02937e7,Fire,Evil,No,Slow,Yes,42.0,Alpha,whirlwind,-0.8230898117834284,-3.236042132343167,2.087169025819222,2.9879236984124597,-0.9022348941750669,Iceland
2210,8bf704ff-ad96-41c6-8ebb-e554ed282539,Rock,Good,Yes,Fast,No,60.0,Beta,Magical light power,-0.417005787792049,-1.326219620501711,-0.90652934065185,-1.8559140119281448,-0.8918787975930385,Rockland
2211,8ad9e13c-36be-4f6a-9da3-b916b333b9eb,Fearsome Darkens,Good,Yes,Medium,Yes,59.0,Gamma,stalagmites,-2.382888390625574,0.41304905814020976,-1.8860234521640264,-2.267857895163398,0.4923058103809681,Rockland
2212,5ff0c70d-34bd-4f2a-8cd9-51100400877d,Fearsome Darkens,Good,No,Medium,Yes,49.0,Omega,whirlwind,-1.671470599461447,-1.9263397592555456,-1.0701207614589392,0.9958098059444105,0.133714852028048,Rockland
2213,ceb52023-90e3-4c9d-b42f-b78333e8a68f,Meka,Good,No,Fast,Yes,46.0,Alpha,Dark bullets,2.269466994787278,0.517108758439859,-2.084234566937475,-3.1773321040402944,1.6192237188797032,Fireland
2214,6aa69602-a157-4bd4-a6fa-ffa131473dfc,Meka,Good,Yes,Medium,No,64.0,Beta,Dark bullets,-2.497975583405622,-1.000376018981681,-2.79188796712428,-1.4751222713457668,-2.6216745781525637,Rockland
2215,615e1c14-57e5-4d04-a789-432885164f61,Meka,Good,No,Slow,No,54.0,Alpha,Dark bullets,0.5131996297520087,-0.5927270457260231,0.4966606276986697,-2.006870114787496,-0.5870291251414889,Windland
2216,a48d232f-4800-4b53-ab18-a9fbf46bb820,Aoki,Good,Yes,Fast,No,58.0,Beta,stalagmites,-2.192046305988087,-0.5467308010037233,-1.976471703707723,-1.2621403433073652,-0.5802360891705223,Rockland
2217,596cfe2d-29dd-4c73-931e-2ca981cf63fc,Ice,Good,No,Slow,Yes,50.0,Beta,Dark bullets,2.251786545847431,-0.3658933359279587,-1.7998846606248295,2.199704597235935,-1.7148192433748481,Iceland
2218,f5bc8153-f7d8-45a6-a4ac-ebe393b94e98,Meka,Good,No,Slow,No,63.0,Omega,Meka energy,-1.186567480134765,0.5165163591023205,1.2711114363267557,-1.1766625322541464,-1.0315458397975534,Windland
2219,29bf046d-0614-4f3f-9ae6-6bb2e8beadf3,Fearsome Darkens,Good,No,Fast,No,59.0,Gamma,Dark bullets,1.3544830216728312,-1.4619072847222996,1.5420648239033072,-0.8202148470269435,0.5863495983945244,Rockland
2220,04d49bef-b02b-4421-8937-1f4934d7c90b,Aoki,Evil,Yes,Medium,No,36.0,Gamma,Dark bullets,3.473147015199463,-1.3733129897336844,1.447572661496227,-2.357713091169511,-1.1073537738469161,Windland
2221,8fd4e26b-e71d-4eac-bf28-dbee8417dd63,Sea,Evil,Yes,Slow,Yes,42.0,Beta,Magical light power,1.8555145087542404,-0.44849286806390953,-1.1879341823410594,-1.692359377473154,1.3005366214176022,Fireland
2222,73e276d4-1b05-4599-a04c-cb85e5db66d5,Lava,Good,Yes,Medium,No,67.0,Gamma,glacial power,-0.4153379392811525,-1.0519211984729797,-0.5391622899601036,-2.15678026211533,1.0854182654302513,Windland
2223,604f4259-9826-4d7c-9dc4-7b2840613008,Sea,Evil,Yes,Medium,Yes,61.0,Alpha,Magical light power,3.2132455262808954,-1.5578732329698233,1.2011287384305538,4.761731914159228,-1.6029844505901634,Iceland
2224,88fb7c5c-9599-45c4-a155-4aaafa32ac2d,Ice,Evil,No,Fast,Yes,52.0,Beta,Burning energy,1.6093831577134021,0.26914806439045513,1.9953548665354344,-2.2989357466347253,-2.694810459090059,Windland
2225,fb6c0404-9197-463d-8dd1-385a0cf3fa4f,Sea,Good,Yes,Medium,No,59.0,Omega,Burning energy,2.2701910870415376,-2.0498803343176277,0.9981131618258001,3.816099237987175,-2.063500007295449,Iceland
2226,4eaae8c8-e03a-4501-9c25-6aa680dbe1b9,Lava,Good,No,Medium,Yes,55.0,Omega,whirlwind,-0.20777779042269595,-0.7855298788672134,-0.8103863573705469,-2.1052648649463244,-1.2930709787368044,Rockland
2227,d3c9b9c1-9c0b-4b8d-8b33-2d75d10f3827,Wind,Evil,No,Fast,No,54.0,Beta,Meka energy,-1.515353837563027,-0.09805209780979451,-2.07037775555194,2.0771404460753917,-2.0393053248099973,Iceland
2228,f2cdf0aa-8568-4f4d-a958-92bc928674cc,Lava,Evil,No,Medium,No,52.0,Alpha,Dark bullets,1.5432050471406904,-0.8673665292514936,1.1155498978539513,-0.40919837948268967,-0.4649248810506277,Rockland
2229,bb87f0ae-73d9-47e1-b5aa-391d6e162a8a,Wind,Good,No,Fast,No,36.0,Beta,Meka energy,-0.6811248789375364,-1.3040370672995123,-0.27945683625878326,1.648830103620345,3.143993934445747,Fireland
2230,d2e08f05-a2e3-42cd-94ed-b8749ab8af58,Lava,Good,Yes,Fast,No,42.0,Omega,Meka energy,1.8691786830531458,-1.4861979950195658,1.5870474856945809,0.5880604493634527,-3.500622131706129,Windland
2231,ddf23445-2c18-4902-8cc0-f614e1315b4b,Ice,Good,No,Medium,No,51.0,Alpha,glacial power,-0.15843031506713556,-2.7387184264371713,-0.769205838703001,-1.0279404078868868,-0.031324504860640534,Fireland
2232,9177620b-9105-4aa0-b7fb-53a4f8a1964c,Wind,Evil,No,Fast,No,38.0,Alpha,whirlwind,1.9041887448030081,-1.5879364097729827,0.5185947904013812,-2.1567387300883825,0.9523914950676768,Windland
2233,cb8d9fad-96c9-4ba9-af04-fcbb7b11286d,Ice,Evil,Yes,Fast,No,41.0,Gamma,Magical light power,-1.6992940834079742,-0.46063959098942964,-1.0987159548163725,-0.9961580062284675,-0.061612789587799144,Rockland
2234,ece271a0-db64-49aa-9d78-c960384dbb91,Fearsome Darkens,Evil,Yes,Fast,No,63.0,Alpha,glacial power,1.4872142375581658,-1.4791534876607628,0.9231490070897724,-0.9754718267193808,0.05691119261405286,Windland
2235,308a9c05-c1a3-407e-8911-99240ac9a8e3,Fire,Evil,No,Fast,Yes,39.0,Omega,stalagmites,-1.114471860628226,-0.830063771802767,1.2658831390097358,1.8648255670573346,-1.9277679250583954,Windland
2236,8cdbefa5-2ab5-4fc6-a8fe-51c942ae3d66,Wind,Good,Yes,Slow,No,50.0,Omega,Dark bullets,0.07578278632876878,-0.23420017878873334,0.9359854685775117,-3.5447457005724146,1.703923704512094,Rockland
2237,74744df6-790f-4ffc-8c28-09a531cb0239,Fearsome Darkens,Evil,Yes,Fast,No,41.0,Gamma,Dark bullets,2.079892076075673,-0.2814310376564255,0.3942837864912283,-1.4076684847514682,0.6550013544673485,Fireland
2238,b14f8108-8da0-4393-988a-e8bdadcabd84,Ice,Evil,Yes,Fast,Yes,60.0,Gamma,whirlwind,0.59472707612507,-0.674706339899092,1.280389850211852,-0.6182580753968243,-0.580347658696907,Windland
2239,bfa76ce8-ffdc-46f4-aa1e-4e709daf8c43,Meka,Good,No,Medium,Yes,65.0,Alpha,Dark bullets,0.471013351694361,-1.1795530646292482,0.8982727402392843,-0.4556170414790818,0.25708404320671185,Windland
2240,16e09b8d-1c9b-4b3b-a203-c02cf1cf2169,Aoki,Good,No,Medium,No,64.0,Omega,stalagmites,0.8634573759197465,-0.9080636097899475,-0.3438001717353585,-3.6737345302229087,1.4426555227082298,Windland
2241,ec738cf8-c541-4540-b9f2-10f16e80e3c3,Fearsome Darkens,Good,No,Slow,Yes,37.0,Gamma,Meka energy,0.17531952972039455,-0.6554152637646953,0.5989558056975273,-1.788829311286226,0.6541613491294409,Windland
2242,70f6519a-d349-493f-9891-d94f7e6425f1,Fire,Good,Yes,Medium,Yes,43.0,Beta,Meka energy,-1.0345215041523415,0.5787026133726869,-0.5727386656124165,2.0586323085554072,1.7353764540549634,Fireland
2243,a2f57157-2503-44f6-bb8a-5c4c945311fc,Ice,Evil,No,Fast,No,51.0,Alpha,stalagmites,0.9068312995761407,0.256724882062602,-3.415250584720042,0.9610906843908892,-2.0091689811748896,Iceland
2244,148b3902-6097-41ff-ab97-02e6a19b246c,Sea,Good,No,Fast,No,52.0,Gamma,glacial power,2.922425056175994,-1.2999833391420739,0.9791268510144469,2.483382457801172,-1.0409280221689516,Iceland
2245,e64f04fa-df6f-4361-8f1d-3abced98245d,Rock,Good,Yes,Slow,No,47.0,Alpha,Meka energy,-0.7439081766897955,-0.15819987451224438,-1.392239730793842,-2.425937397836237,-1.3955999919837367,Rockland
2246,dc1a3572-a521-472f-a8b0-0de22ab8a046,Wind,Evil,Yes,Medium,Yes,66.0,Gamma,Dark bullets,-0.6191193803608324,-1.1894497358609086,0.2740796791403832,0.1777434643018745,-1.4092801318044865,Windland
2247,804d5c80-95fd-4f0b-a0c0-8c81249783a6,Rock,Good,Yes,Slow,Yes,67.0,Omega,Burning energy,0.33656425277975965,-1.9804467038171956,-1.1221919152292066,-1.1657286858393112,1.9139845435252014,Fireland
2248,93534182-444a-4a9d-9425-1436596654d0,Sea,Good,Yes,Medium,No,38.0,Beta,Magical light power,1.7031497278589778,-2.8522947007597694,-1.3743809724861271,-2.4141040703308896,0.8466976749379422,Iceland
2249,c994fdc2-49f8-460b-982a-1d88410e44e8,Meka,Good,Yes,Slow,No,64.0,Omega,whirlwind,1.5641970962778369,-1.7221415762813281,1.765656587872615,-0.12528938639142495,-0.19201836846166942,Rockland
2250,988c38f9-28d5-4569-b210-3720b13135af,Fearsome Darkens,Evil,Yes,Fast,Yes,37.0,Alpha,Magical light power,-0.6421258946131876,-2.953099091762221,0.33346772293502625,0.7509884568518352,0.0021224124049422644,Fireland
2251,d5c910ca-0d04-4afa-87b8-d0eeb46c7fc5,Fearsome Darkens,Good,No,Slow,No,48.0,Omega,glacial power,1.5520522626583388,-2.662178954218905,-0.644080455772733,-2.2750338436531363,-0.4865430019982513,Fireland
2252,ef7fbafc-ee97-4e59-9f4b-c19063fda3e6,Fire,Evil,Yes,Slow,Yes,44.0,Omega,Magical light power,-0.4083304380057373,-0.9223115675895353,-0.8698686928506129,0.8352786235084215,-1.9494122312517819,Rockland
2253,a59aff1d-7d85-45eb-ae76-319751f93288,Sea,Good,No,Slow,No,47.0,Omega,Meka energy,-0.40082518713596493,-1.0650302054166365,0.4020711120276079,-0.7146729221027783,0.8492162504489091,Windland
2254,b16c5a1b-e7cb-47b7-84f5-f14e5107db2e,Sea,Good,No,Fast,Yes,38.0,Alpha,Burning energy,-3.7475676523643577,-0.08592056295655903,-3.1296184952451207,-2.1164297798820453,-0.5093551841623429,Rockland
2255,2e4f6af3-e316-4cc1-ae3d-db866d2e208f,Wind,Good,No,Medium,No,36.0,Beta,Meka energy,-1.9781768725379383,0.37563347993978047,-1.592270191180257,-2.3763301609022194,0.056884815941797395,Rockland
2256,65ca3f83-b346-4437-8e65-8cfc19f2c206,Wind,Evil,Yes,Fast,No,63.0,Alpha,Dark bullets,-0.01458031867345655,0.009584264361209627,1.4523430343237382,-1.2609361649222077,-1.0120170343254924,Windland
2257,6fcb1d08-29bb-4455-b395-81fbf7d8d57f,Wind,Good,No,Medium,No,41.0,Alpha,Burning energy,1.0193897463117356,1.1916269237573207,-1.8045917569549748,-1.074403106317555,1.9397751121118647,Fireland
2258,3bddd51b-a9d2-441d-b34f-57c2b6c63c0d,Lava,Evil,Yes,Medium,No,48.0,Gamma,Dark bullets,-0.5845309176118811,-0.5708362839786421,-0.32811336775645894,-2.9014326320117423,2.5955269584791347,Windland
2259,5548f89d-86a4-4d12-8c5b-e659a004e26e,Ice,Evil,No,Medium,Yes,60.0,Omega,Burning energy,-1.5365142477833658,-0.7670186893789929,-2.5462241384477995,-3.0180780937335427,-0.29426877627802606,Iceland
2260,379220a6-ec74-493d-b0c6-a191d1be49aa,Wind,Good,No,Medium,No,61.0,Alpha,whirlwind,2.5280159801841915,-2.755541478553293,2.2197906705149224,2.6791930387970027,-0.8102980639779007,Iceland
2261,f01354c0-1c88-48e4-9b35-b83611427387,Lava,Good,No,Slow,No,56.0,Omega,Magical light power,0.8971556770553721,-1.308036602372355,-0.41139934930194855,-3.0936834841389858,1.924571327092183,Windland
2262,100d2012-8eee-4cdb-be1c-cc27a2959681,Rock,Good,No,Slow,No,40.0,Beta,Meka energy,0.40631520811731314,2.526940972959944,-2.02433110003565,3.6946167920111996,5.479100537691005,Fireland
2263,24afd1e9-9de4-40e5-bfcd-98d9e9d55163,Aoki,Good,No,Fast,No,54.0,Beta,Meka energy,-0.6170404277853161,-4.770817689828052,-1.2370589191619143,-2.2184577374547043,0.40469124039597715,Fireland
2264,d96297c0-cdf4-4636-9bc4-5602d941b0a6,Rock,Evil,Yes,Slow,Yes,61.0,Omega,glacial power,-1.3626740241728243,-1.3184367730216218,-1.1437014772483212,1.373783820102938,-1.5149447484297254,Iceland
2265,ce61d98a-b4cd-45ca-8a75-a1134df9daf7,Rock,Evil,Yes,Slow,Yes,66.0,Beta,Burning energy,0.9623373588012032,-2.172240963917716,0.9337537168696648,-2.113242015037357,-0.6775708320957219,Fireland
2266,e5121a04-bff2-47ba-9ff6-31403a58ecef,Wind,Evil,Yes,Medium,No,59.0,Alpha,Burning energy,1.4577874520063188,1.334658251758273,-1.9258199354483367,0.13237443116204528,-1.4997754428251295,Iceland
2267,eb1b9df8-56b4-408d-ad09-14582baf9b1c,Fearsome Darkens,Good,No,Slow,Yes,67.0,Omega,Meka energy,1.1067113205491872,-2.9572977958204607,0.528790944220656,-0.7360667208547607,-0.5346170366655749,Fireland
2268,82717672-c60d-4c92-8902-339b44caf80d,Meka,Evil,No,Medium,No,56.0,Gamma,Meka energy,0.9443313484424132,-1.16290589335728,-1.45401310103591,2.376298039714613,-1.0348390841431212,Iceland
2269,115c3b70-270c-4789-b28d-937358a3478f,Wind,Good,Yes,Fast,No,50.0,Alpha,Burning energy,0.6174355812661374,-1.4555908448023704,-0.24491225119257432,-2.0089027883783483,1.5472502424050618,Windland
2270,1355b449-05fb-4f76-be29-b7e167a4859f,Fire,Good,Yes,Slow,No,44.0,Omega,Dark bullets,2.519026315648953,-1.8914953395001954,1.2486407426592292,-0.18872224368984147,-2.329769545357725,Windland
2271,4fafd909-d56e-4ad2-9eda-38fd374c935d,Rock,Good,Yes,Slow,Yes,39.0,Gamma,glacial power,0.8548989821118542,-0.7899588898852995,0.567730459796843,-2.240428022281351,-0.02912514292777102,Windland
2272,ed399a8d-713d-4756-a8ec-8d7e8acc8358,Meka,Evil,Yes,Fast,Yes,35.0,Beta,Burning energy,0.30983332646315387,-1.7353872368282164,-0.09697420654814592,-0.029888279650479133,-1.2037622140645823,Rockland
2273,c3e6126b-b412-4d4f-90d4-99f489a68bb0,Fearsome Darkens,Evil,No,Medium,No,61.0,Beta,Meka energy,-0.7905919511486224,-1.3974561781325572,-1.023796904406543,0.2058454891298267,-2.030867261727319,Rockland
2274,50c8849c-4dee-4423-995e-8ef89b31e739,Sea,Evil,Yes,Medium,No,38.0,Alpha,glacial power,-2.731950818746996,-1.5335971455049435,-0.693270539633064,-2.253661468260794,0.916087395339314,Iceland
2275,8fb287ca-ef3d-4b92-a73f-4790fad41cc8,Lava,Good,No,Fast,No,44.0,Gamma,Dark bullets,0.3869262038094865,-0.8043035710167128,0.9691318871066519,-1.1108519005894366,0.5364653700845483,Rockland
2276,43012261-9c91-4902-9f3f-36697bebfaea,Meka,Evil,Yes,Fast,No,57.0,Gamma,stalagmites,2.8477314640109017,0.3038554037191361,0.07725458627702442,-1.8460894819058322,-1.2184791586657266,Fireland
2277,a3b50dac-73e7-437b-b0a7-b0623f7e0aa4,Lava,Evil,Yes,Fast,Yes,56.0,Beta,Dark bullets,0.15329718028570383,-0.7171743280412419,-0.5064758044455598,2.209297333099019,-1.199525784219095,Iceland
2278,6dc68bfb-250f-414b-8be8-5d1c05677499,Sea,Evil,No,Fast,No,41.0,Omega,Dark bullets,-2.9765736981981528,-1.3190795480677422,-2.859930651798615,-0.7800844028445593,-1.1058555352798112,Rockland
2279,cfba0145-bf1e-4d9b-bb98-cb4241d9dc0e,Fire,Evil,No,Fast,Yes,57.0,Alpha,stalagmites,-1.4005896095169836,-0.7511022651406084,-1.6668409222749254,-2.538976122045598,-0.7597794485816767,Rockland
2280,c8b53a4e-4f3e-43cf-98fa-e03ed06484d2,Lava,Evil,Yes,Fast,No,43.0,Omega,Meka energy,0.5747981500759762,0.6060374855618043,-3.844881287619117,0.22187547700807675,-1.7457012920015889,Iceland
2281,432411d8-1b95-44bc-aad8-c22cf3b98e3f,Fire,Evil,No,Slow,No,65.0,Omega,Burning energy,0.10314062454102313,-0.761615882529283,0.5644688329360086,-1.5008822460884195,0.22186355728259555,Windland
2282,ba9d4e54-239c-4245-80cd-007a78627fec,Rock,Evil,Yes,Fast,Yes,37.0,Beta,Meka energy,0.8194285495176334,-1.4270389059386974,0.9274528039083489,-0.8393933352506818,0.3706052298231095,Rockland
2283,1d0e59a1-2765-49a4-8242-6503582198ee,Rock,Good,Yes,Fast,Yes,48.0,Beta,whirlwind,0.8689145105901388,-1.8885178490972274,0.38731680435051485,-0.35672844277632076,1.102732350356427,Fireland
2284,d0562cc4-7565-490d-a919-3065b57463a1,Fearsome Darkens,Good,No,Fast,No,47.0,Beta,Magical light power,0.18003127962537746,-0.370747642150956,1.4821773407327683,-0.5254260180281238,-1.4347660788753607,Windland
2285,59db6a3f-e125-4c49-9d24-e1e44511e709,Rock,Evil,Yes,Medium,Yes,50.0,Beta,whirlwind,1.7078365900862305,-1.0828819331723656,1.1593876695438887,-0.9985855553580959,-2.632026674066733,Windland
2286,0e858faa-7623-4a59-969c-4aa1cc4f1c77,Wind,Good,No,Slow,No,62.0,Gamma,glacial power,1.4234867095712365,-2.066269164114549,1.917895759427989,-0.7480421911214642,1.2145211710783532,Rockland
2287,1ebefa6d-8d3c-47c4-95af-587dfb4336c8,Rock,Evil,Yes,Fast,No,48.0,Beta,Meka energy,-0.19620142262865858,-2.049298697365421,0.8664711018173632,-1.139627838710962,-1.5224198315814976,Fireland
2288,85878fb3-24ac-4aa2-86ae-52946ccaffae,Sea,Good,No,Fast,No,45.0,Gamma,Burning energy,2.4071532768301163,-0.1167447471898827,-3.5575685196900726,0.1389297395086707,-1.2170853954921272,Iceland
2289,15841196-e4b9-456e-b152-c0d8f586bc3b,Lava,Evil,No,Medium,No,51.0,Gamma,Dark bullets,1.8405390952665976,-0.335262009862315,1.706329630842328,-2.1164191183074887,-1.1399578925364249,Windland
2290,28a917cc-3f6f-4514-964e-364fb524e8d1,Fire,Evil,Yes,Slow,Yes,58.0,Omega,stalagmites,1.878625288233042,-0.9858650263915529,-2.683453497261956,-1.6705199338747292,-0.4766420250497255,Iceland
2291,3e792ceb-68d3-4ac9-beed-8575e2055aac,Rock,Good,Yes,Slow,Yes,39.0,Omega,Dark bullets,1.249675309379509,-1.406687827300033,1.5160338986447166,-0.3575697182703578,0.40766552037225834,Rockland
2292,cd5bff3a-6b93-42d9-afea-99ee37075d99,Aoki,Evil,No,Fast,No,61.0,Omega,Meka energy,1.9881690792173163,-0.513073275179647,-2.114212750818057,-0.3023788600142494,-0.6502762187901734,Iceland
2293,5b5c109a-58d3-4b0e-90b7-eeacd742e738,Rock,Evil,No,Fast,No,48.0,Alpha,Burning energy,1.8524134392969254,1.1213292230016703,-0.00487535997438171,-0.12560226013129305,1.0126789428696146,Fireland
2294,45e2498d-6271-401f-8451-252480057176,Sea,Evil,Yes,Fast,Yes,40.0,Omega,Magical light power,0.629324361968741,-0.9721628628697385,1.0864317278547813,-0.2761179641567686,-2.120284265057779,Windland
2295,b05269d5-f89b-4a01-9a7b-cab3c392617a,Aoki,Good,No,Slow,No,55.0,Beta,Burning energy,-1.192343956578763,-1.4702656850666935,-0.9491150651322922,0.599936932278234,-1.0609607384221558,Rockland
2296,ff586707-25c5-47fe-b0c9-b39ca41dfd32,Ice,Evil,Yes,Medium,No,67.0,Beta,Burning energy,1.311901543541878,-1.3548838581371538,0.14341855946227966,5.023124832110811,-1.965712643717298,Iceland
2297,5482ccf1-0d5f-4baf-88cc-9d53af853382,Sea,Good,Yes,Medium,No,38.0,Omega,Meka energy,-1.6432233895451722,-3.189009768259934,-1.9922973518471225,1.3640492271698492,-3.433169218605608,Rockland
2298,381d14d7-e9a9-41b3-8281-ce4ae321e066,Lava,Evil,Yes,Slow,No,62.0,Beta,glacial power,-3.086916165581898,-0.533095101877211,-2.4293828377778266,-1.4825899138896856,-0.19792358528679654,Rockland
2299,fff270e6-59d4-4c25-818b-26fe2d83f8e1,Ice,Good,Yes,Slow,Yes,49.0,Gamma,stalagmites,0.20692566364718523,-1.9226936424834218,-3.1679348665610516,-1.6788289827014118,0.7922142226653694,Fireland
2300,b035cd81-f648-45c4-aeab-67857775bdc6,Lava,Good,No,Fast,No,65.0,Omega,whirlwind,1.1927263574658462,-0.6907981497185123,0.23377600929585074,3.6559738787073783,-1.7409357596794348,Iceland
2301,4e28c9c1-34ac-4e4a-8d89-8a116b64f610,Sea,Evil,No,Fast,No,46.0,Beta,Dark bullets,0.9238512860362075,-0.4024701942981661,-0.6864469365955927,4.095595856619218,-1.8243351573586737,Iceland
2302,f8faffd8-8bcd-44e9-8844-600d416495fd,Meka,Evil,Yes,Slow,Yes,67.0,Beta,Meka energy,0.020081902461264622,-0.6737574020513125,0.04998788507294005,-1.5283547347535587,-0.7055945706999116,Rockland
2303,86ef46d7-8f0f-44de-87f7-d889933e8487,Ice,Good,No,Slow,No,60.0,Gamma,Magical light power,0.8570394827807708,-0.18291524109080626,-0.3933644751941968,-0.8310310473981073,-2.792026466676244,Rockland
2304,4f031f44-f5e2-4a67-8a8d-26e4f23107fb,Aoki,Evil,No,Medium,No,61.0,Beta,Dark bullets,0.9289864981165022,-0.7634113672666936,1.3510072557248707,-0.7186805058890258,-1.6820770692635512,Windland
